20250720T185837|4|PARK|deep 2 @ 1034.19 dbar
20250720T195834|2|system_cfg|float_id not specified
20250720T195902|4|PARK|deep 3 @ 1038.97 dbar
20250720T195904|5|BuoyEngine|adjusting from 1266 to 1278
20250720T195910|5|BuoyEngine|destination 1277 reached after 00:05
20250720T195910|5|mission_cfg|ParkDescentCount 1267 to 1277
20250720T205859|2|system_cfg|float_id not specified
20250720T215924|2|system_cfg|float_id not specified
20250720T225949|2|system_cfg|float_id not specified
20250720T230017|4|PARK|deep 1 @ 1025.31 dbar
20250721T000014|2|system_cfg|float_id not specified
20250721T010039|2|system_cfg|float_id not specified
20250721T010107|4|PARK|deep 1 @ 1026.14 dbar
20250721T020104|2|system_cfg|float_id not specified
20250721T020132|4|PARK|deep 2 @ 1032.37 dbar
20250721T030129|2|system_cfg|float_id not specified
20250721T030157|4|PARK|deep 3 @ 1031.58 dbar
20250721T030159|5|BuoyEngine|adjusting from 1277 to 1287
20250721T030205|5|BuoyEngine|destination 1289 reached after 00:05
20250721T030205|5|mission_cfg|ParkDescentCount 1277 to 1289
20250721T040154|2|system_cfg|float_id not specified
20250721T050219|2|system_cfg|float_id not specified
20250721T060244|2|system_cfg|float_id not specified
20250721T070309|2|system_cfg|float_id not specified
20250721T080334|2|system_cfg|float_id not specified
20250721T090359|2|system_cfg|float_id not specified
20250721T100424|2|system_cfg|float_id not specified
20250721T110449|2|system_cfg|float_id not specified
20250721T120514|2|system_cfg|float_id not specified
20250721T130539|2|system_cfg|float_id not specified
20250721T140604|2|system_cfg|float_id not specified
20250721T150629|2|system_cfg|float_id not specified
20250721T160654|2|system_cfg|float_id not specified
20250721T170719|2|system_cfg|float_id not specified
20250721T180744|2|system_cfg|float_id not specified
20250721T190809|2|system_cfg|float_id not specified
20250721T200834|2|system_cfg|float_id not specified
20250721T210859|2|system_cfg|float_id not specified
20250721T220924|2|system_cfg|float_id not specified
20250721T230949|2|system_cfg|float_id not specified
20250722T001014|2|system_cfg|float_id not specified
20250722T011039|2|system_cfg|float_id not specified
20250722T021104|2|system_cfg|float_id not specified
20250722T031129|2|system_cfg|float_id not specified
20250722T041154|2|system_cfg|float_id not specified
20250722T051219|2|system_cfg|float_id not specified
20250722T061244|2|system_cfg|float_id not specified
20250722T071309|2|system_cfg|float_id not specified
20250722T081334|2|system_cfg|float_id not specified
20250722T091359|2|system_cfg|float_id not specified
20250722T101424|2|system_cfg|float_id not specified
20250722T111449|2|system_cfg|float_id not specified
20250722T121514|2|system_cfg|float_id not specified
20250722T131539|2|system_cfg|float_id not specified
